,title,year_publication,budget,revenue,runtime,genre_ids,original_language,popularity,id_movie,vote_average,vote_count
278,all about my mother,1999,8272296,67872296.0,101.0,"[35, 18]",es,13.026,99,7.663,1627.0
279,la ciénaga,2001,0,0.0,103.0,[18],es,6.298,58429,6.723,94.0
280,paths of glory,1957,935000,0.0,88.0,"[18, 10752]",en,16.908,975,8.277,2452.0
281,the big sleep,1946,1600000,4900000.0,114.0,"[80, 9648, 10749]",en,15.542,910,7.648,870.0
282,mean streets,1973,500000,3000000.0,111.0,"[18, 80]",en,10.122,203,7.106,1810.0
283,floating clouds,1955,0,0.0,123.0,"[18, 10749]",ja,6.918,77285,7.768,82.0
284,the music room,1958,0,0.0,100.0,"[18, 10402]",bn,8.63,822,7.548,124.0
285,back to the future,1985,19000000,381109762.0,116.0,"[12, 35, 878]",en,46.773,105,8.312,17886.0
286,unforgiven,1992,14400000,159157447.0,130.0,[37],en,26.232,33,7.923,3799.0
287,terra em transe,1967,0,0.0,106.0,"[18, 53]",pt,6.207,67062,7.261,90.0
288,"distant voices, still lives",1988,0,0.0,84.0,"[18, 10402]",en,7.073,41799,6.899,89.0
289,army of shadows,1969,0,741766.0,145.0,"[10752, 18, 53]",fr,8.554,15383,8.0,535.0
290,el verdugo,1963,0,0.0,91.0,"[35, 18]",es,7.426,4498,7.568,139.0
291,nanook of the north,1922,53000,0.0,79.0,[99],en,10.222,669,7.119,256.0
292,happy together,1997,125000,5000000.0,96.0,"[18, 10749]",cn,17.208,18329,7.6,554.0
293,melancholia,2011,7400000,15946321.0,135.0,"[18, 878]",en,14.717,62215,7.194,3088.0
294,charulata,1964,0,0.0,117.0,"[18, 10749]",bn,6.646,35790,7.594,117.0
295,faces,1968,275000,0.0,130.0,[18],en,9.17,753,7.25,168.0
296,the world of apu,1959,0,134241.0,105.0,"[18, 10749]",bn,8.135,896,8.192,190.0
297,mr. hulot's holiday,1953,0,0.0,87.0,[35],fr,10.155,778,6.988,371.0
298,the maltese falcon,1941,375000,1772000.0,100.0,"[9648, 80, 53]",en,15.375,963,7.757,1419.0
299,freaks,1932,0,333593.0,105.0,"[878, 53, 18, 9648]",en,18.492,539892,6.791,982.0
300,kings of the road,1976,0,0.0,175.0,[18],de,6.408,10834,7.362,94.0
301,videodrome,1983,5952000,2120439.0,88.0,"[27, 9648, 878]",en,15.057,837,7.297,1863.0
302,i am cuba,1964,0,0.0,140.0,[18],es,9.009,32015,7.855,162.0
303,lola montès,1955,0,0.0,116.0,"[18, 10749, 36]",fr,6.81,35987,6.7,99.0
304,berlin alexanderplatz,1980,0,263274.0,184.0,[18],de,5.922,575659,7.048,63.0
305,monsieur verdoux,1947,2000000,0.0,124.0,"[35, 80, 53]",en,9.763,30588,7.827,358.0
306,the time to live and the time to die,1985,0,0.0,138.0,[18],zh,8.107,45999,7.335,79.0
307,werckmeister harmonies,2000,0,25461.0,139.0,[18],hu,13.122,23160,7.8,265.0
308,a canterbury tale,1944,0,0.0,124.0,"[35, 18, 9648, 10752]",en,5.162,15696,6.898,93.0
309,la belle et la bête,1946,33000000,49100000.0,112.0,"[14, 10749]",fr,20.267,197796,6.125,1895.0
310,underground,1995,0,0.0,83.0,[27],es,4.405,80195,4.6,22.0
311,broken blossoms,1919,0,2400000.0,89.0,"[18, 10749]",en,9.358,899,6.901,191.0
312,husbands,1970,1000000,0.0,131.0,"[35, 18]",en,6.401,52105,6.855,114.0
313,the kid,1921,65000000,110317580.0,104.0,"[14, 35, 10751]",en,23.262,4244,6.474,824.0
314,the empire strikes back,1980,18000000,538400000.0,124.0,"[12, 28, 878]",en,27.675,1891,8.4,15315.0
315,the philadelphia story,1940,0,0.0,113.0,"[35, 10749]",en,10.523,981,7.66,729.0
316,city of god,2002,3300000,30641770.0,130.0,"[18, 80]",pt,32.091,598,8.423,6445.0
317,the young girls of rochefort,1967,0,0.0,126.0,"[10749, 35, 18]",fr,11.322,2433,7.7,492.0
318,in the realm of the senses,1976,0,0.0,105.0,"[18, 10749]",ja,24.823,5879,6.564,509.0
319,the wages of fear,1953,0,0.0,153.0,"[18, 53, 12]",fr,14.533,204,8.025,748.0
320,the tree of wooden clogs,1978,0,0.0,187.0,[18],it,9.192,31542,7.534,179.0
321,cabaret,1972,6000000,0.0,124.0,"[10402, 18, 10749]",en,12.044,10784,7.427,765.0
322,bonnie and clyde,1967,2500000,50700000.0,110.0,"[80, 18]",en,20.697,475,7.493,1381.0
323,el,1953,0,0.0,95.0,"[27, 53, 14]",es,360.358,994128,7.05,10.0
324,all that jazz,1979,12000000,37823676.0,123.0,[18],en,9.473,16858,7.434,394.0
325,tie xi qu: west of the tracks,2003,0,0.0,551.0,[99],zh,5.36,86282,7.5,32.0
326,the cloud-capped star,1960,0,0.0,127.0,[18],bn,3.159,59239,7.2,40.0
327,a touch of zen,1971,0,0.0,180.0,"[28, 12, 14]",zh,7.977,44154,7.7,157.0
328,weekend,1967,120000,484592.0,96.0,"[18, 10749]",en,9.386,79120,7.311,468.0
329,kiss me deadly,1955,410000,726000.0,106.0,"[9648, 53, 80]",en,7.082,18030,7.2,317.0
330,west side story,1961,100000000,74530532.0,157.0,"[18, 10749, 80]",en,18.987,511809,7.1,1242.0
331,out 1,1971,0,0.0,743.0,"[18, 9648]",fr,4.149,94528,7.4,45.0
332,the quince tree sun,1992,0,0.0,138.0,[99],es,2.829,94706,6.8,31.0
333,midnight cowboy,1969,3600000,44785053.0,113.0,[18],en,14.481,3116,7.504,1137.0
334,the last picture show,1971,1300000,29133000.0,119.0,[18],en,13.724,25188,7.7,559.0
335,some came running,1958,0,0.0,137.0,"[18, 10749]",en,8.149,38724,7.0,101.0
336,dog day afternoon,1975,1800000,46665856.0,125.0,"[80, 18, 53]",en,16.637,968,7.83,2552.0
337,written on the wind,1956,0,0.0,99.0,"[18, 10749]",en,10.618,69605,7.0,178.0
338,marnie,1964,2135000,7000000.0,130.0,"[80, 18, 9648, 10749, 53]",en,14.469,506,7.163,953.0
339,yojimbo,1961,0,0.0,110.0,"[18, 53]",ja,19.751,11878,8.142,1201.0
340,the double life of véronique,1991,0,1999955.0,98.0,"[18, 9648, 14]",fr,9.641,1600,7.5,647.0
341,amadeus,1984,18000000,51973029.0,180.0,"[36, 10402, 18]",en,20.368,279,8.039,3685.0
342,night of the living dead,1968,4200000,5835247.0,88.0,"[27, 53]",en,17.783,19185,6.8,724.0
343,high and low,1963,250000,0.0,142.0,"[80, 18, 9648, 53]",ja,14.932,12493,8.328,688.0
344,through the olive trees,1994,0,0.0,103.0,[18],fa,10.658,47104,7.4,131.0
345,make way for tomorrow,1937,0,0.0,92.0,"[18, 10749]",en,7.899,41059,7.616,155.0
346,mad max: fury road,2015,150000000,378858340.0,121.0,"[28, 12, 878]",en,43.022,76341,7.574,20495.0
347,how green was my valley,1941,1250000,6000000.0,118.0,"[18, 10751]",en,8.863,43266,7.245,326.0
348,heaven's gate,1980,44000000,3484331.0,217.0,"[18, 37]",en,8.801,10935,6.799,291.0
349,last tango in paris,1972,1250000,36182181.0,129.0,"[18, 10749]",it,15.515,1643,7.025,1066.0
350,the cranes are flying,1957,0,0.0,97.0,"[18, 10749, 10752]",ru,13.607,38360,8.0,282.0
351,get out,2017,4500000,255407969.0,104.0,"[9648, 53, 27]",en,44.24,419430,7.618,15611.0
352,the king of comedy,1983,20000000,2536000.0,109.0,"[18, 35]",en,16.516,262,7.8,1912.0
353,peeping tom,1960,150000,83957.0,101.0,"[27, 53, 18]",en,14.213,11167,7.5,656.0
354,an affair to remember,1957,2100000,3800000.0,111.0,"[18, 10749]",en,9.118,8356,7.41,391.0
355,lost highway,1997,15000000,3756869.0,134.0,"[18, 53, 9648]",en,16.904,638,7.61,2232.0
356,the white ribbon,2009,21555450,11652157.0,144.0,"[18, 9648]",de,9.51,37903,7.5,891.0
357,fitzcarraldo,1982,7362000,0.0,157.0,"[18, 12]",de,10.935,9343,7.636,631.0
358,tristana,1970,0,0.0,95.0,[18],es,10.83,35838,7.3,210.0
359,teorema,1968,0,0.0,95.0,"[9648, 18]",it,9.721,5335,7.085,328.0
360,the killing of a chinese bookie,1976,0,0.0,135.0,"[53, 80, 18]",en,10.18,32040,7.124,209.0
361,stromboli,1950,0,0.0,86.0,[18],nl,11.785,1034629,5.5,27.0
362,the elephant man,1980,5000000,26010864.0,124.0,"[18, 36]",en,15.862,1955,8.057,3018.0
363,the turin horse,2011,0,0.0,155.0,[18],hu,8.305,81401,7.739,301.0
364,nostalghia,1983,0,0.0,61.0,[99],it,0.991,420164,6.2,4.0
365,orlando,1992,4000000,5377643.0,90.0,"[18, 14]",en,10.372,9300,6.962,263.0
366,harold and maude,1971,1200000,0.0,91.0,"[35, 18, 10749]",en,9.672,343,7.634,926.0
367,mon oncle,1958,0,0.0,118.0,[35],fr,13.782,427,7.389,452.0
368,two-lane blacktop,1971,850000,0.0,102.0,[18],en,9.004,27236,6.962,196.0
369,the hour of the furnaces,1968,0,0.0,260.0,[99],es,2.206,89681,6.5,21.0
370,i know where i'm going!,1945,0,0.0,91.0,"[18, 10749]",en,5.618,56137,7.065,116.0
371,in a year with 13 moons,1978,0,0.0,124.0,[18],de,4.795,42206,6.734,64.0
372,the birth of a nation,1915,100000,11000000.0,193.0,"[18, 36, 10752]",en,10.661,618,6.046,463.0
373,it happened one night,1934,325000,4500000.0,105.0,"[35, 10749]",en,10.687,3078,7.88,1028.0
374,limite,1931,0,0.0,120.0,"[18, 12]",pt,5.156,8353,7.0,80.0
375,the flowers of st. francis,1950,0,0.0,87.0,"[18, 35, 36]",it,5.61,56518,7.2,70.0
376,crimes and misdemeanors,1989,19000000,18254702.0,104.0,"[35, 18]",en,9.499,11562,7.503,752.0
377,the tenant,1976,0,0.0,96.0,"[27, 28, 53, 878]",en,2.303,71112,3.8,9.0
378,aliens,1986,18500000,183316455.0,137.0,"[28, 53, 878]",en,45.424,679,7.92,8428.0
379,miracle in milan,1951,0,0.0,97.0,"[35, 18, 14]",it,7.347,43379,7.212,184.0
380,"i was born, but...",1932,0,0.0,91.0,"[35, 18]",ja,6.639,28268,7.48,101.0
381,stranger than paradise,1984,0,0.0,89.0,"[35, 18]",en,10.207,469,7.179,442.0
382,this is spinal tap,1984,2500000,4736202.0,82.0,"[10402, 35]",en,13.347,11031,7.468,1213.0
383,dawn of the dead,1978,26000000,102278712.0,101.0,"[27, 28]",en,31.443,924,7.033,3465.0
384,the silence of the lambs,1991,19000000,272742922.0,119.0,"[80, 18, 53]",en,10.48,274,8.345,14486.0
385,salvatore giuliano,1962,0,0.0,119.0,"[80, 18, 36]",it,8.522,27523,7.557,87.0
386,eyes without a face,1960,0,58656.0,84.0,"[18, 27, 53]",fr,11.006,31417,7.6,591.0
387,day for night,1973,700000,850000.0,116.0,"[35, 18]",fr,10.976,1675,7.858,529.0
388,the awful truth,1937,600000,3000000.0,91.0,"[35, 10749]",en,6.338,14675,7.287,244.0
389,the thin blue line,1988,0,1209846.0,103.0,"[80, 99]",en,5.832,14285,7.741,313.0
390,suspiria,1977,20000000,6348889.0,152.0,"[14, 27, 53, 18]",en,18.215,361292,6.938,2214.0
391,the headless woman,2008,2700000,0.0,87.0,"[18, 9648, 53]",es,4.589,8898,6.371,85.0
392,opening night,1977,0,0.0,90.0,"[35, 10402]",en,6.349,311764,5.9,67.0
393,snow white and the seven dwarfs,1937,1488423,184925486.0,83.0,"[14, 16, 10751]",en,60.242,408,7.113,6648.0
394,le plaisir,1952,0,0.0,97.0,"[18, 35, 10749]",fr,8.439,43360,7.691,89.0
395,woman in the dunes,1964,0,0.0,147.0,"[18, 53]",ja,13.881,16672,8.292,336.0
396,safe,1995,30000000,40346186.0,94.0,"[28, 80, 53]",en,25.604,72387,6.463,2154.0
397,dogville,2003,10000000,16680836.0,178.0,"[80, 18, 53]",en,16.5,553,7.786,2108.0
398,europa '51,1952,0,0.0,118.0,[18],it,6.561,41464,7.31,105.0
399,days of being wild,1990,0,141864.0,94.0,"[80, 18, 10749]",cn,15.412,18311,7.3,383.0
400,fantasia,1940,2280000,76411819.0,124.0,"[16, 10751]",en,27.546,756,7.4,2704.0
401,chelsea girls,1966,3000,0.0,210.0,[18],en,5.072,1686,5.569,29.0
402,festen,1998,1300000,0.0,105.0,[18],da,9.017,309,7.717,869.0
403,flowers of shanghai,1998,0,0.0,113.0,[18],zh,5.818,45935,7.1,76.0
404,winter light,1962,0,0.0,80.0,[18],sv,7.034,29455,7.874,366.0
405,splendor in the grass,1961,0,0.0,124.0,"[18, 10749]",en,12.583,28569,7.496,224.0
406,the crime of monsieur lange,1936,0,0.0,80.0,"[18, 80, 35]",fr,3.336,52677,6.91,67.0
407,french cancan,1955,0,0.0,102.0,"[10749, 35, 18]",fr,5.266,45213,7.159,69.0
408,an angel at my table,1990,0,0.0,158.0,[18],en,8.272,2891,7.135,126.0
409,the wind,1928,0,0.0,86.0,"[37, 27, 53]",en,8.149,541560,5.669,207.0
410,the shawshank redemption,1994,25000000,28341469.0,142.0,"[18, 80]",en,88.103,278,8.7,23727.0
411,limelight,1952,900000,1000000.0,137.0,"[18, 10402, 10749]",en,8.442,28971,7.952,444.0
412,holy motors,2012,4000000,641100.0,115.0,"[18, 14]",fr,10.362,103328,7.051,1001.0
413,bride of frankenstein,1935,393750,2000000.0,75.0,"[18, 27, 878]",en,11.184,229,7.559,794.0
414,under the skin,2013,13300000,5735963.0,108.0,"[53, 878, 18]",en,20.724,97370,6.123,3025.0
415,shoot the piano player,1960,0,0.0,85.0,"[18, 53, 80]",fr,7.666,1818,7.248,339.0
416,a trip to the moon,1902,5985,0.0,15.0,"[12, 878]",fr,16.929,775,7.957,1515.0
417,if….,1968,52000000,352114312.0,141.0,"[18, 80]",en,92.788,640,7.966,13867.0
418,lost in translation,2003,4000000,119723856.0,102.0,"[18, 10749, 35]",en,19.239,153,7.393,6502.0
419,la terra trema,1948,0,0.0,162.0,[18],it,6.126,43445,7.828,131.0
420,listen to britain,1942,0,0.0,20.0,[99],en,2.617,88609,6.0,50.0
421,possession,1981,0,1158473.0,124.0,[27],fr,21.085,21484,7.3,838.0
422,the innocents,1961,0,1200000.0,100.0,"[27, 53]",en,8.393,16372,7.429,491.0
423,shadows of our forgotten ancestors,1964,0,0.0,91.0,"[18, 10749]",uk,9.901,26782,7.64,129.0
424,scenes from a marriage,1973,150000,0.0,169.0,"[18, 10749]",sv,8.357,133919,8.178,287.0
425,twenty years later,1984,0,0.0,119.0,[99],pt,2.603,86320,8.2,47.0
426,ivan's childhood,1962,0,0.0,95.0,"[18, 10752]",ru,12.285,31442,7.899,595.0
427,the scarlet empress,1934,900000,0.0,104.0,"[18, 36, 10749]",en,6.807,31527,6.98,101.0
428,in vanda's room,2000,0,0.0,171.0,[18],pt,3.933,87063,6.6,38.0
429,a star is born,1954,36000000,433888866.0,136.0,"[10402, 18, 10749]",en,22.403,332562,7.506,10829.0
430,le bonheur,1965,0,0.0,79.0,"[18, 10749]",fr,8.388,53023,7.491,158.0
431,la région centrale,1971,0,0.0,184.0,[99],en,1.232,90041,7.2,17.0
432,accattone,1961,0,0.0,117.0,[18],it,8.248,12491,7.736,420.0
433,the long goodbye,1973,1700000,959000.0,112.0,"[80, 9648, 53, 35]",en,12.963,1847,7.457,492.0
434,the cameraman,1928,0,0.0,76.0,"[35, 10749, 18, 10751]",en,7.907,31411,7.931,296.0
435,naked,1993,0,0.0,96.0,[35],en,16.27,433251,5.733,1163.0
436,october,1928,0,0.0,109.0,"[18, 10749]",hi,4.278,496527,6.743,70.0
437,songs from the second floor,2000,0,80334.0,98.0,"[18, 35]",sv,7.373,34070,7.161,239.0
438,barren lives,1963,0,0.0,100.0,[18],pt,5.627,836,7.356,73.0
439,grave of the fireflies,1988,0,0.0,148.0,[18],ja,9.338,76826,7.831,83.0
440,paris is burning,1990,500000,3779620.0,71.0,[99],en,8.461,31225,8.086,415.0
441,all the president's men,1976,8500000,70600000.0,138.0,"[18, 36, 9648, 53]",en,12.623,891,7.7,1549.0
442,senso,1954,0,0.0,123.0,"[10749, 18, 10752]",it,7.889,43195,7.234,184.0
443,lola,1961,0,0.0,113.0,"[18, 10749]",de,6.694,2264,7.213,87.0
444,landscape in the mist,1988,0,0.0,125.0,[18],el,9.937,47795,7.671,149.0
445,syndromes and a century,2006,0,60413.0,105.0,"[18, 10749]",th,5.593,27904,6.8,68.0
446,à nos amours,1983,0,0.0,102.0,"[18, 10749]",fr,8.352,2282,6.738,160.0
447,the dead,1987,0,0.0,105.0,"[27, 28, 53, 878]",en,7.16,74471,5.7,147.0
448,carrie,1976,0,0.0,132.0,"[18, 27, 10770]",en,23.451,7342,6.134,410.0
449,dersu uzala,1975,4000000,0.0,141.0,"[28, 12, 18]",ru,12.447,9764,8.042,427.0
450,high noon,1952,730000,8000000.0,85.0,[37],en,16.673,288,7.705,1221.0
451,koyaanisqatsi,1982,0,1723872.0,86.0,[99],en,9.003,11314,7.917,559.0
452,the palm beach story,1942,0,0.0,88.0,"[35, 10749]",en,6.032,32255,6.994,156.0
453,network,1976,3800000,23689877.0,122.0,[18],en,15.878,10774,7.85,1449.0
454,talk to her,2002,0,64803131.0,112.0,"[18, 10749]",es,10.808,64,7.6,1114.0
455,the act of killing,2012,1000000,722714.0,159.0,[99],id,9.566,123678,7.694,599.0
456,zama,2017,0,0.0,115.0,"[18, 36]",es,6.076,326382,6.7,130.0
457,by the bluest of seas,1936,0,0.0,71.0,"[10749, 18, 35]",ru,1.372,110733,6.682,22.0
458,pinocchio,1940,0,0.0,105.0,"[14, 12, 10751]",en,61.332,532639,6.482,1359.0
459,raise the red lantern,1991,0,0.0,125.0,[18],zh,15.534,10404,7.952,599.0
460,to kill a mockingbird,1962,2000000,13129846.0,129.0,"[18, 80]",en,15.054,595,8.01,2273.0
461,phantom thread,2017,35000000,47756590.0,130.0,"[18, 10749]",en,16.032,400617,7.301,3117.0
462,once upon a time in anatolia,2011,0,138730.0,157.0,"[18, 80]",tr,12.389,74879,7.46,400.0
463,five easy pieces,1970,0,18099091.0,98.0,[18],en,9.3,26617,7.183,428.0
464,"steamboat bill, jr.",1928,0,0.0,70.0,"[35, 10751, 10749]",xx,11.416,25768,7.649,276.0
465,masculin féminin,1966,0,0.0,105.0,"[18, 10749]",fr,12.354,4710,7.34,318.0
466,shane,1953,3100000,20000000.0,118.0,"[18, 37]",en,9.977,3110,7.455,506.0
467,our hospitality,1923,0,0.0,73.0,"[35, 10749]",en,8.038,701,7.5,224.0
468,the bitter tears of petra von kant,1972,0,0.0,124.0,"[18, 10749]",de,10.18,10310,7.315,168.0
469,casino,1995,50000000,116112375.0,179.0,"[80, 18, 36]",en,30.186,524,8.017,5027.0
470,a.i. artificial intelligence,2001,100000000,235926552.0,146.0,"[18, 878, 12]",en,21.9,644,7.041,5562.0
471,wagon master,1950,0,0.0,86.0,"[12, 37]",en,6.177,37327,6.724,107.0
472,a moment of innocence,1996,0,37598.0,78.0,[18],fa,6.106,43976,7.6,74.0
473,the death of mr. lazarescu,2005,390000,216000.0,150.0,"[35, 18]",ro,6.853,31032,7.195,151.0
474,platform,2000,0,0.0,150.0,"[28, 80, 18]",hi,1.209,633219,2.0,2.0
475,secrets & lies,1996,0,0.0,100.0,"[35, 28, 53]",is,108.047,792775,6.169,74.0
476,elephant,2003,3000000,10012022.0,81.0,"[80, 18]",en,32.071,1807,7.1,1647.0
477,blue,1993,17500000,0.0,116.0,"[28, 12, 53]",hi,4.135,24595,4.0,36.0
478,russian ark,2002,0,6723732.0,99.0,"[18, 14, 36, 9648]",ru,9.525,16646,7.388,390.0
479,the damned,1969,3000000,5758519.0,87.0,"[53, 27, 9648]",en,5.663,258086,5.5,222.0
480,the enigma of kaspar hauser,1974,0,0.0,109.0,"[18, 36]",de,7.879,11710,7.435,269.0
481,marketa lazarová,1967,0,0.0,166.0,"[18, 36]",cs,5.871,25904,7.778,117.0
482,inland empire,2006,15000000,4045770.0,180.0,"[9648, 53, 27]",en,13.051,1730,7.1,927.0
483,early summer,1951,0,0.0,125.0,[18],ja,9.763,50247,7.879,136.0
484,after life,1998,4500000,3606395.0,104.0,"[18, 27, 9648, 53]",en,20.349,36419,6.243,952.0
485,short cuts,1993,0,6110979.0,187.0,"[35, 18]",en,10.15,695,7.214,489.0
486,monty python's life of brian,1979,4000000,20745728.0,94.0,[35],en,17.853,583,7.755,3842.0
487,the hustler,1961,2000000,7600000.0,134.0,"[18, 10749]",en,14.135,990,7.73,819.0
488,to have and have not,1944,0,3650000.0,100.0,"[12, 10749, 10752, 18]",en,9.248,22584,7.5,434.0
489,withnail & i,1987,0,1544889.0,108.0,"[35, 18]",en,8.411,13446,7.344,463.0
490,aparajito,1956,0,170215.0,110.0,"[18, 36]",bn,7.818,897,7.965,199.0
491,boogie nights,1997,15000000,43101594.0,156.0,[18],en,21.618,4995,7.64,2740.0
492,toni erdmann,2016,10000000,0.0,162.0,"[35, 18]",de,8.989,374475,6.971,856.0
493,closely watched trains,1966,0,0.0,93.0,"[35, 18, 10752]",cs,6.847,789,7.3,191.0
494,blow out,1981,18000000,12000000.0,108.0,"[80, 18, 9648, 53]",en,13.405,11644,7.34,1179.0
495,man of aran,1934,0,0.0,76.0,[99],en,3.835,47684,7.2,43.0
496,twin peaks: the return,2017,0,0.0,30.0,[99],en,1.367,499776,5.7,3.0
497,east of eden,1955,0,0.0,115.0,"[18, 10749]",en,9.841,220,7.582,630.0
498,alexander nevsky,1938,0,0.0,109.0,"[18, 36, 10752]",ru,6.996,10235,7.213,167.0
499,faust,1926,0,58132.0,140.0,"[14, 18]",de,10.014,77560,6.634,179.0
500,alice in the cities,1974,0,0.0,110.0,[18],de,8.116,2204,7.655,238.0
501,crash,1996,6500000,98410061.0,112.0,[18],en,14.067,1640,7.235,3091.0
502,the lives of others,2006,2000000,70000000.0,137.0,"[18, 53]",de,15.051,582,8.039,3201.0
503,dead ringers,1988,13000000,8038508.0,115.0,"[53, 27]",en,12.872,9540,7.1,728.0
504,reservoir dogs,1992,1200000,2859750.0,99.0,"[80, 53]",en,27.554,500,8.14,12911.0
505,les vampires,1915,0,0.0,422.0,"[18, 53]",fr,7.194,29082,6.781,89.0
506,point blank,1967,0,0.0,86.0,"[28, 53]",en,12.483,531503,6.06,474.0
507,rosetta,1999,0,266665.0,95.0,[18],fr,8.805,11489,7.213,253.0
508,"harlan county, u.s.a.",1976,0,0.0,103.0,[99],en,5.038,33324,7.6,83.0
509,strangers on a train,1951,1200000,7000000.0,101.0,"[80, 53]",en,17.131,845,7.705,1403.0
510,no country for old men,2007,25000000,171627166.0,122.0,"[80, 18, 53]",en,30.777,6977,7.9,10615.0
511,pan's labyrinth,2006,19000000,83258226.0,118.0,"[14, 18, 10752]",es,35.85,1417,7.752,9625.0
512,12 angry men,1957,350000,1000000.0,97.0,[18],en,35.143,389,8.536,7245.0
513,fight club,1999,63000000,100853753.0,139.0,"[18, 53, 35]",en,58.696,550,8.433,26372.0
514,the lady from shanghai,1948,2300000,1564609.0,87.0,"[80, 18, 9648, 53]",en,9.64,3766,7.401,544.0
515,picnic at hanging rock,1975,0,84744.0,117.0,"[18, 9648]",en,10.773,11020,7.215,651.0
516,twin peaks: fire walk with me,1992,10000000,4184990.0,135.0,"[18, 9648, 27]",en,18.276,1923,7.339,1657.0
517,the wind will carry us,1999,0,0.0,118.0,[18],fa,6.857,43423,7.18,128.0
518,hannah and her sisters,1986,6400000,40084041.0,107.0,"[35, 18]",en,9.997,5143,7.536,857.0
519,oldboy,2003,30000000,5186767.0,104.0,"[18, 53, 9648, 28]",en,18.155,87516,5.936,1763.0
520,the terminator,1984,6400000,78371200.0,108.0,"[28, 53, 878]",en,43.892,218,7.64,11450.0
521,fellini satyricon,1969,3000000,0.0,129.0,"[18, 14]",it,11.795,11163,6.781,285.0
522,memories of murder,2003,2800000,26000000.0,131.0,"[80, 18, 53]",ko,24.265,11423,8.064,3163.0
523,yellow earth,1984,0,0.0,86.0,"[18, 10402, 36]",zh,4.155,92990,7.333,39.0
524,boyhood,2014,4000000,48137666.0,166.0,[18],en,15.591,85350,7.509,4708.0
525,the bridge on the river kwai,1957,3000000,44908000.0,161.0,"[18, 36, 10752]",en,17.182,826,7.822,1765.0
526,"the devil, probably",1977,0,0.0,93.0,[18],fr,7.596,32097,6.826,92.0
527,die hard,1988,28000000,140767956.0,131.0,"[28, 53]",en,31.96,562,7.766,9892.0
528,nostalgia for the light,2010,0,0.0,93.0,[99],es,6.044,72721,7.339,127.0
529,yeelen,1987,0,0.0,105.0,[18],bm,2.904,71329,6.4,55.0
530,sambizanga,1972,0,0.0,102.0,[18],ln,1.379,87392,6.7,15.0
531,the age of innocence,1993,34000000,32255440.0,139.0,"[18, 10749]",en,9.763,10436,7.0,910.0
532,"je, tu, il, elle",1974,0,0.0,86.0,"[18, 10749]",fr,6.268,93934,6.412,57.0
533,the blue angel,1930,0,0.0,108.0,[18],de,8.506,228,7.353,266.0
534,dead man,1995,9000000,103800000.0,121.0,"[18, 14, 37]",en,9.769,922,7.284,1345.0
535,princess mononoke,1997,26500000,159414369.0,134.0,"[12, 14, 16]",ja,32.776,128,8.341,6942.0
536,morvern callar,2002,0,0.0,97.0,[18],en,7.464,18602,6.693,124.0
537,la haine,1995,2600000,15300000.0,98.0,[18],fr,19.525,406,8.074,3424.0
538,the wedding march,1928,0,0.0,84.0,"[10749, 10770, 18]",en,3.071,396395,6.0,35.0
539,doctor zhivago,1965,11000000,111858363.0,200.0,"[18, 10749, 10752]",en,16.513,907,7.554,976.0
540,punch-drunk love,2002,25000000,24665649.0,96.0,"[18, 35, 53, 10749]",en,16.761,8051,7.136,1987.0
541,the silence,1963,0,2325977.0,91.0,"[27, 18, 53, 14]",en,19.267,527261,6.03,1338.0
542,easy rider,1969,400000,60000000.0,95.0,"[12, 18]",en,20.052,624,7.083,1730.0
543,young mr. lincoln,1939,0,0.0,100.0,"[18, 36]",en,5.717,43838,7.3,140.0
544,laura,1944,1020000,2000000.0,88.0,"[18, 9648]",en,9.076,1939,7.658,673.0
545,shadow of a doubt,1943,0,0.0,108.0,"[80, 53]",en,13.817,21734,7.524,864.0
546,ninotchka,1939,1365000,2279000.0,110.0,"[35, 10749]",en,10.477,1859,7.533,322.0
