,title,year_publication,budget,revenue,runtime,genre_ids,original_language,popularity,id_movie,vote_average,vote_count
11290,Summer Palace,2006,0,0.0,140.0,"[18, 10749, 10769]",zh,0.945871,17422,7.2,10.0
11291,In the Year of the Pig,1969,0,0.0,101.0,"[99, 10752]",en,0.485044,63951,6.0,6.0
11292,The MacKintosh Man,1973,0,0.0,98.0,"[28, 53]",en,7.051042,32627,6.4,20.0
11293,La Vie en Rose,2007,0,0.0,140.0,"[10749, 10402, 18]",fr,11.710507,1407,7.3,433.0
11294,Man - Woman Wanted,1973,0,0.0,82.0,[35],en,0.20497,81309,7.2,5.0
11295,Griffin & Phoenix,2006,0,0.0,102.0,"[35, 18, 10749]",en,13.534117,15534,6.6,31.0
11296,The Resurrected,1991,0,0.0,108.0,"[18, 27]",en,1.857722,30694,6.6,26.0
11297,The Contract,2006,25000000,5549200.0,96.0,"[18, 28, 53, 80]",en,5.615957,1441,5.5,152.0
11298,Fracture,2007,0,91354215.0,113.0,[53],en,10.113628,6145,7.1,908.0
11299,Big Nothing,2006,0,0.0,86.0,"[28, 35, 80, 53]",en,11.802069,9843,6.5,130.0
11300,Woman on the Beach,2006,0,0.0,127.0,"[18, 10769]",ko,0.882777,54659,7.4,7.0
11301,Smash-Up: Story of a Woman,1947,0,0.0,103.0,[18],en,0.553727,48994,4.2,5.0
11302,Island of Fire,1990,0,0.0,95.0,"[80, 18, 28, 53]",cn,11.366852,18767,5.9,26.0
11303,Vacancy,2007,19000000,35300645.0,80.0,"[27, 53]",en,7.712309,10294,6.0,406.0
11304,Night of the Ghouls,1959,0,0.0,69.0,[27],en,1.301056,32623,4.7,11.0
11305,Benny's Video,1993,0,0.0,105.0,"[27, 80, 18]",de,5.865702,1987,7.1,67.0
11306,In the Land of Women,2007,10000000,17500000.0,97.0,"[10749, 35, 18]",en,9.351276,13067,5.8,163.0
11307,Confetti,2006,0,0.0,100.0,"[35, 10749]",en,1.873214,10111,6.0,20.0
11308,The Devil Commands,1941,0,0.0,65.0,"[27, 878]",en,1.209468,30307,5.9,8.0
11309,Mr. Bean's Holiday,2007,25000000,229736344.0,90.0,"[10751, 35]",en,10.19853,1268,6.1,682.0
11310,Adam & Paul,2004,0,0.0,83.0,"[35, 18]",en,3.311706,21810,6.9,17.0
11311,The Invisible,2007,30000000,26810113.0,102.0,"[80, 18, 14, 9648, 53]",en,6.097503,9785,6.0,148.0
11312,Kickin' It Old Skool,2007,0,0.0,108.0,[35],en,7.364206,13280,4.1,29.0
11313,The Condemned,2007,0,8642858.0,113.0,"[28, 53]",en,12.256231,14636,5.8,219.0
11314,Spider-Man 3,2007,258000000,890871626.0,139.0,"[14, 28, 12]",en,27.614265,559,5.9,3687.0
11315,Lucky You,2007,0,5761917.0,124.0,"[18, 10749]",en,5.731132,1950,5.4,83.0
11316,It's a Very Merry Muppet Christmas Movie,2002,0,0.0,100.0,"[35, 10751]",en,1.991539,13352,5.4,15.0
11317,The Furies,1950,0,0.0,109.0,"[18, 37, 10749]",en,7.437611,28304,6.8,13.0
11318,21 Up,1977,0,0.0,100.0,"[99, 10769]",en,1.554186,20553,7.9,18.0
11319,Kiss Me Again,2006,0,0.0,103.0,"[35, 18, 10749]",en,1.649473,24397,4.6,5.0
11320,Hana,2006,0,0.0,127.0,"[28, 18, 36]",ja,1.51898,20525,6.2,13.0
11321,Sharkwater,2006,0,0.0,89.0,[99],en,2.814765,13894,7.8,20.0
11322,West,2002,0,0.0,105.0,[35],ro,0.565893,38907,6.3,3.0
11323,Tales from Earthsea,2006,22000000,68000000.0,115.0,"[12, 14, 16, 878]",ja,9.409701,37933,6.5,278.0
11324,Thieves' Highway,1949,0,0.0,94.0,"[18, 53]",en,5.44131,20025,7.1,20.0
11325,Maniac Cop,1988,1100000,0.0,85.0,"[53, 28, 27]",en,6.595038,14240,5.7,87.0
11326,Year of the Dog,2007,0,0.0,97.0,"[35, 18, 10749]",en,2.187418,13574,5.1,22.0
11327,Thr3e,2006,0,0.0,101.0,"[18, 27, 53]",en,1.724012,13569,4.8,21.0
11328,The Rocket: The Legend of Rocket Richard,2005,8000000,2019009.0,124.0,[18],fr,0.860734,49081,6.1,17.0
11329,Diggers,2006,0,0.0,96.0,"[35, 18]",en,3.662818,17439,5.5,10.0
11330,The Ex,2006,0,3091922.0,90.0,"[35, 10749]",en,5.976385,13171,5.0,64.0
11331,Woman Is the Future of Man,2004,0,0.0,88.0,"[18, 10749]",ko,1.345288,16447,6.4,6.0
11332,Paprika,2006,0,944915.0,90.0,"[16, 18, 9648, 878, 53]",ja,7.128022,4977,7.7,416.0
11333,The Flying Scotsman,2006,0,0.0,96.0,[18],en,2.228211,15008,6.7,14.0
11334,Sylvia Scarlett,1935,0,0.0,95.0,"[35, 18, 10749]",en,1.094282,31866,5.0,12.0
11335,Fixed Bayonets!,1951,0,0.0,92.0,"[28, 18, 10752]",en,3.183964,46875,6.1,7.0
11336,Red Road,2006,0,1128345.0,105.0,"[18, 53]",en,11.054764,11705,6.3,62.0
11337,The Adventures of Mark Twain,1985,0,849915.0,86.0,"[16, 12, 10751]",en,2.03644,19947,7.0,22.0
11338,At Five in the Afternoon,2003,0,0.0,105.0,[18],fa,0.336821,43969,6.6,7.0
11339,Day Watch,2006,4200000,38862717.0,132.0,"[14, 27]",ru,7.42908,2269,6.2,170.0
11340,This Is England,2006,2380000,8176544.0,101.0,"[18, 80]",en,2.514638,11798,7.4,370.0
11341,One Night in Mongkok,2004,0,0.0,110.0,"[18, 28, 53, 10769]",cn,1.294122,28772,6.9,14.0
11342,Away from Her,2006,0,0.0,110.0,"[18, 10749]",en,6.157162,1919,6.9,54.0
11343,Knocked Up,2007,30000000,219076518.0,129.0,"[35, 10749, 18]",en,9.058516,4964,6.2,1255.0
11344,Hairspray,2007,50000000,90450008.0,117.0,"[10751, 35, 10402, 10749]",en,7.768045,2976,6.5,738.0
11345,Zidane - A 21st Century Portrait,2006,0,0.0,90.0,"[99, 10769]",en,0.610932,8421,5.5,16.0
11346,The Prodigal Son,1981,0,0.0,100.0,"[28, 12, 35, 10769]",cn,0.368264,41380,6.6,8.0
11347,28 Weeks Later,2007,15000000,64238440.0,100.0,"[27, 53, 878]",en,12.884191,1562,6.5,1225.0
11348,Georgia Rule,2007,20000000,0.0,113.0,"[35, 18, 10749]",en,7.281643,13159,5.6,130.0
11349,Delta Farce,2007,12,0.0,90.0,"[28, 12, 35]",en,7.472887,14547,4.5,42.0
11350,Wheels on Meals,1984,0,0.0,108.0,"[10749, 28, 35, 80]",cn,7.068829,11205,7.0,66.0
11351,Jonestown: The Life and Death of Peoples Temple,2006,0,0.0,86.0,"[99, 36]",en,0.870182,36676,6.8,15.0
11352,Red Dust,1932,0,0.0,83.0,[18],en,1.108833,38077,7.2,11.0
11353,Desperation,2006,0,0.0,131.0,"[18, 14, 27, 53, 9648]",en,3.636449,10004,5.2,45.0
11354,Tokyo Olympiad,1965,0,0.0,170.0,"[99, 10769]",ja,0.643658,43618,8.0,7.0
11355,Caught,1949,0,0.0,88.0,"[18, 53]",en,1.580085,43397,5.9,20.0
11356,Blood Trails,2006,0,0.0,87.0,[27],en,0.583192,25395,2.4,7.0
11357,Shrek the Third,2007,160000000,798958165.0,93.0,"[14, 12, 16, 35, 10751]",en,14.072479,810,6.0,2355.0
11358,Once,2007,160000,20710513.0,85.0,"[18, 10402, 10749]",en,10.357064,5723,7.4,457.0
11359,Pirates of the Caribbean: At World's End,2007,300000000,961000000.0,169.0,"[12, 14, 28]",en,31.363664,285,6.9,4627.0
11360,Bug,2006,4000000,8059140.0,102.0,"[27, 53]",en,5.911303,12526,6.0,167.0
11361,Mr. Brooks,2007,20000000,41637263.0,120.0,"[18, 80, 9648, 53]",en,7.423812,3432,6.8,543.0
11362,Rise: Blood Hunter,2007,0,0.0,97.0,"[28, 12, 27, 53]",en,4.482739,1872,4.7,61.0
11363,Gracie,2007,9000000,2955039.0,97.0,[18],en,2.961621,15568,6.0,17.0
11364,The Librarian: Return to King Solomon's Mines,2006,0,0.0,92.0,"[14, 28, 12]",en,12.49401,14208,5.8,123.0
11365,The Librarian: Quest for the Spear,2004,0,0.0,106.0,"[53, 12, 28, 35, 18, 14, 10749]",en,6.992152,14207,6.0,173.0
11366,Fay Grim,2006,0,0.0,118.0,"[35, 53]",en,5.052905,24200,6.7,19.0
11367,The Man from Planet X,1951,50000,0.0,70.0,"[27, 878, 53, 10749]",en,1.199625,50153,5.5,15.0
11368,Zoo,2007,0,0.0,76.0,[99],en,2.168812,18902,5.5,22.0
11369,"I'm a Cyborg, But That's OK",2006,0,4354510.0,105.0,"[18, 35, 10749]",ko,4.369975,5488,7.1,126.0
11370,Dragon Tiger Gate,2006,0,8685526.0,94.0,"[28, 53]",cn,4.154861,15860,6.7,55.0
11371,Eagle vs Shark,2007,0,0.0,87.0,"[35, 10749]",en,5.327507,8748,6.7,77.0
11372,88 Minutes,2007,30000000,16930884.0,108.0,"[80, 9648, 53]",en,8.552967,3489,5.7,323.0
11373,The Great War,1959,0,0.0,137.0,"[18, 35, 10752]",it,2.763792,55823,7.6,45.0
11374,The Breed,2006,0,1675484.0,90.0,"[53, 27, 35]",en,4.148276,10063,5.0,82.0
11375,Day Night Day Night,2006,0,0.0,94.0,"[18, 53]",en,0.278551,13979,6.0,5.0
11376,Cashback,2006,0,2294291.0,102.0,"[18, 35, 10749]",en,10.158533,12225,6.8,369.0
11377,Ocean's Thirteen,2007,85000000,311312624.0,122.0,"[80, 53]",en,12.16276,298,6.5,2040.0
11378,Them,2006,0,0.0,77.0,"[53, 27]",fr,4.692506,10832,6.1,147.0
11379,Flanders,2006,0,0.0,91.0,"[10752, 18, 10749]",fr,0.446475,36143,6.5,10.0
11380,Ten Canoes,2006,2000000,300000.0,90.0,"[12, 35, 18]",en,1.372493,14064,6.7,21.0
11381,Satan,2006,0,0.0,94.0,"[35, 27, 53]",fr,3.620977,13742,5.9,83.0
11382,Sun Alley,1999,0,0.0,101.0,[35],de,3.767086,2241,6.6,27.0
11383,Godzilla vs. Mothra,1992,0,0.0,102.0,"[878, 28, 14, 12]",ja,1.838219,39465,6.1,28.0
11384,Godzilla vs. Destoroyah,1995,0,0.0,103.0,"[28, 12, 27, 878]",ja,2.672437,12561,6.5,30.0
11385,Godzilla vs. King Ghidorah,1991,0,0.0,103.0,"[28, 12, 878, 18, 14, 27]",ja,1.541436,36679,6.2,28.0
11386,The Ghost Ship,1943,0,0.0,69.0,[53],en,0.872846,40765,6.7,15.0
11387,Experiment Perilous,1944,0,0.0,91.0,"[18, 53]",en,0.661871,30574,5.0,5.0
11388,GO,2001,0,0.0,122.0,"[35, 18]",ja,1.416314,37959,6.8,12.0
11389,Alone With Her,2006,1000000,10018.0,78.0,"[80, 18, 10749, 53]",en,2.392367,18206,6.2,20.0
11390,Hostel: Part II,2007,10200000,35619521.0,93.0,[27],en,8.916747,1691,5.6,464.0
11391,Remember the Night,1940,0,0.0,94.0,"[18, 35]",en,1.996129,29617,7.2,25.0
11392,Paranoid Park,2007,0,486021.0,85.0,"[9648, 80, 18]",en,6.198003,1990,6.3,126.0
11393,The Legend of Sleepy Hollow,1980,0,0.0,104.0,"[35, 10751, 14, 27]",en,1.650688,170261,8.5,4.0
11394,Starcrash,1978,0,0.0,94.0,"[14, 878]",en,1.986584,22049,4.3,33.0
11395,Surf's Up,2007,85000000,149044513.0,85.0,"[16, 35, 10751]",en,11.526339,9408,5.9,616.0
11396,Fantastic 4: Rise of the Silver Surfer,2007,130000000,289047763.0,92.0,"[12, 14, 28, 53]",en,12.924254,1979,5.4,2648.0
11397,Nancy Drew,2007,0,0.0,99.0,"[28, 12, 80, 10751, 9648, 53]",en,5.172308,14043,5.8,146.0
11398,Fido,2006,8000000,426224.0,91.0,"[10749, 35, 18, 27]",en,5.284805,10288,6.6,137.0
11399,L'iceberg,2005,0,0.0,84.0,[35],en,0.038843,74055,5.0,1.0
11400,Who the #$&% Is Jackson Pollock?,2006,0,0.0,74.0,[99],en,0.247659,45664,6.4,6.0
11401,Death Proof,2007,25000000,25037897.0,113.0,"[28, 53]",en,13.412137,1991,6.7,1359.0
11402,Robot Monster,1953,16000,1000000.0,66.0,[878],en,0.892476,43353,3.5,17.0
11403,Rescue Dawn,2006,10000000,7177143.0,126.0,"[12, 18, 10752]",en,9.604564,9952,6.9,339.0
11404,The Blue Bird,1940,0,0.0,88.0,"[18, 10751, 14]",en,0.73103,60400,6.4,8.0
11405,The Wedding Night,1935,0,0.0,83.0,"[18, 10749]",en,0.567427,32004,7.5,2.0
11406,The Moguls,2005,0,0.0,96.0,[35],en,7.11869,17035,5.6,27.0
11407,The TV Set,2006,2000000,265198.0,87.0,[35],en,4.681832,17320,6.0,19.0
11408,The Valet,2006,0,29326868.0,85.0,[35],en,7.696023,21427,6.0,131.0
11409,Dodge City,1939,0,0.0,104.0,"[28, 37]",en,2.53549,17660,6.7,17.0
11410,The Mistress of Spices,2005,0,0.0,92.0,"[18, 10749]",en,2.286543,9724,5.5,34.0
11411,Four Minutes,2006,1400000,0.0,112.0,"[18, 10402]",de,7.505997,1294,7.0,31.0
11412,In Your Hands,2004,0,0.0,101.0,[18],da,1.580642,33294,5.6,8.0
11413,Once You're Born You Can No Longer Hide,2005,0,0.0,0.0,"[18, 10402, 10749, 10769]",it,1.359507,57425,7.5,4.0
11414,The Night of the Generals,1967,0,0.0,148.0,"[18, 28, 53, 80, 9648, 10752]",en,12.061386,42700,6.6,34.0
11415,Comedy of Power,2006,0,0.0,110.0,[18],fr,1.133439,12713,5.9,14.0
11416,Silk,2006,0,0.0,108.0,"[18, 27, 53, 878, 9648]",zh,2.230957,25875,6.4,30.0
11417,Breaking News,2004,0,0.0,90.0,"[28, 35, 18, 53]",cn,3.1055,12543,6.5,32.0
11418,In Search of a Midnight Kiss,2007,25000,0.0,90.0,"[35, 18, 10749]",en,1.573576,13120,6.4,29.0
11419,Alice in Wonderland,1985,14000000,0.0,187.0,"[10751, 14]",en,3.794133,34573,6.3,15.0
11420,The Mystery of Picasso,1956,0,0.0,78.0,[99],fr,0.432432,71822,6.6,8.0
11421,Exiled,2006,4500000,0.0,110.0,"[28, 80, 53]",cn,8.311721,13807,7.0,46.0
11422,Bring It On: All or Nothing,2006,0,0.0,99.0,[35],en,0.316359,11211,5.8,152.0
11423,Sybil,1976,0,0.0,198.0,[18],en,1.899992,27138,7.2,25.0
11424,David Holzman's Diary,1967,0,0.0,74.0,[35],en,0.177696,85535,7.6,5.0
11425,Swoon,1992,250000,340147.0,82.0,[18],en,0.003013,54934,5.9,8.0
11426,East Side Story,1997,0,0.0,78.0,"[99, 10769]",en,0.037099,125025,5.0,1.0
11427,Knock On Wood,1954,0,0.0,103.0,"[28, 35]",en,0.872895,55859,7.1,8.0
11428,O.C. and Stiggs,1985,0,0.0,109.0,[35],en,2.354286,27464,4.5,6.0
11429,The Homecoming,1973,0,0.0,111.0,[18],en,0.950147,122291,6.5,2.0
11430,The Woman Chaser,1999,0,0.0,90.0,[18],en,0.531492,28666,4.9,4.0
11431,Uranus,1990,0,0.0,100.0,"[18, 35]",en,0.689138,41930,5.2,3.0
11432,American Friends,1991,0,0.0,95.0,"[35, 10749]",en,0.003553,75350,6.2,3.0
11433,Within Our Gates,1920,0,0.0,79.0,"[18, 10749]",en,0.769742,77621,5.0,13.0
11434,Johnny Tremain,1957,0,0.0,80.0,"[18, 10751]",en,1.403067,43229,5.7,8.0
11435,Alan & Naomi,1992,0,259.0,96.0,"[18, 10751]",en,0.904809,266525,4.3,3.0
11436,Goal! II: Living the Dream,2007,230400,0.0,115.0,[18],en,4.59233,9815,5.8,147.0
11437,Still Smokin,1983,0,15543000.0,91.0,[35],en,3.767872,12695,5.4,33.0
11438,Putney Swope,1969,0,0.0,84.0,"[35, 18]",en,2.500992,32575,6.1,15.0
11439,The Power of Nightmares,2004,0,0.0,180.0,[99],en,1.249407,49870,8.1,26.0
11440,The Trials Of Darryl Hunt,2007,0,0.0,106.0,[99],en,0.153671,37985,6.8,4.0
11441,Sicko,2007,9000000,24538513.0,123.0,[99],en,6.766086,2359,7.3,241.0
11442,Popular Music,2004,2224000,28000000.0,100.0,"[35, 18]",sv,0.988777,442,6.0,17.0
11443,Awesome; I Fuckin' Shot That!,2006,0,0.0,90.0,[10402],en,0.220449,25150,7.1,6.0
11444,Tea and Sympathy,1956,0,0.0,122.0,[18],en,1.069177,63096,5.1,9.0
11445,The Man in the Iron Mask,1939,0,0.0,112.0,"[10749, 18]",en,0.838302,43836,7.0,4.0
11446,A Mighty Heart,2007,16000000,18928871.0,100.0,"[18, 53]",en,16.770196,1988,6.7,97.0
11447,1408,2007,25000000,94679598.0,104.0,"[27, 53]",en,9.196884,3021,6.5,1372.0
11448,Death at a Funeral,2007,9000000,46.0,90.0,"[35, 18]",en,8.832907,2196,6.9,508.0
11449,Clubland,2007,0,0.0,105.0,"[18, 35, 10749]",en,1.174855,18425,5.2,8.0
11450,High Road to China,1983,0,28400000.0,105.0,"[12, 18, 36]",en,2.738,19606,5.7,23.0
11451,Live Free or Die Hard,2007,110000000,383531464.0,128.0,"[28, 53]",en,14.886039,1571,6.4,2122.0
11452,License to Wed,2007,35000000,69307224.0,91.0,[35],en,7.102076,2959,5.3,258.0
11453,Evening,2007,0,0.0,130.0,"[18, 10749]",en,2.291288,6022,5.7,48.0
11454,Evan Almighty,2007,175000000,173000000.0,96.0,"[14, 35, 10751]",en,9.156877,2698,5.3,1194.0
11455,Transformers,2007,150000000,709709780.0,144.0,"[12, 878, 28]",en,5.587707,1858,6.6,4113.0
11456,Captivity,2007,17000000,2626800.0,96.0,"[80, 27, 53]",en,8.687797,14125,4.4,134.0
11457,Harry Potter and the Order of the Phoenix,2007,150000000,938212738.0,138.0,"[12, 14, 10751, 9648]",en,21.3643,675,7.4,5633.0
11458,I Now Pronounce You Chuck & Larry,2007,85000000,186072214.0,115.0,"[35, 10749]",en,6.645799,3563,5.8,640.0
11459,Bedtime Story,1964,0,0.0,99.0,[35],en,0.341946,40618,5.8,6.0
11460,McQ,1974,0,0.0,111.0,"[28, 12, 80, 18]",en,1.589822,26185,6.0,25.0
11461,The Mean Season,1985,0,4300000.0,103.0,"[9648, 53]",en,6.473842,31652,5.8,21.0
11462,Back in Action,1993,0,0.0,93.0,"[28, 80]",en,0.499475,30443,6.7,5.0
11463,Heart of the Dragon,1985,0,0.0,91.0,"[28, 35, 80, 18, 53]",cn,2.301717,18763,6.9,24.0
11464,Arn: The Knight Templar,2007,25000000,0.0,139.0,"[28, 12, 18, 10749]",sv,7.294411,13491,6.4,78.0
11465,Driving Lessons,2006,0,0.0,98.0,"[18, 35]",en,5.511184,11404,6.3,49.0
11466,First Snow,2006,0,382267.0,101.0,"[18, 53]",en,4.782755,16083,6.3,49.0
11467,Broken Arrow,1950,0,0.0,93.0,[37],en,8.83625,37292,6.3,33.0
11468,The Last Time,2006,0,0.0,96.0,"[18, 10749]",en,3.587239,27683,5.5,19.0
11469,Re-cycle,2006,0,0.0,108.0,"[14, 27, 9648, 53]",cn,3.062052,13402,6.6,41.0
11470,No Time For Sergeants,1958,0,0.0,119.0,"[35, 18]",en,1.306304,19968,7.3,18.0
11471,Manufactured Landscapes,2006,0,240239.0,90.0,[99],en,1.170876,24582,7.3,13.0
11472,Across the Universe,2007,0,0.0,133.0,"[12, 18, 10402, 10749]",en,9.161581,4688,7.1,419.0
11473,Broken English,2007,2000000,0.0,97.0,"[35, 18, 10749]",en,1.798357,13337,6.6,20.0
11474,Brand Upon the Brain! A Remembrance in 12 Chapters,2007,0,0.0,95.0,"[18, 14]",en,1.547591,27359,6.6,20.0
11475,Boris and Natasha,1992,0,0.0,87.0,"[12, 35]",en,0.768828,101897,1.8,5.0
11476,The Sterile Cuckoo,1969,0,0.0,107.0,"[35, 18]",en,0.454271,54494,4.1,6.0
11477,When the Wind Blows,1986,0,5274.0,80.0,"[16, 35, 18, 10752]",en,3.933121,10857,7.4,71.0
11478,The Dawn Patrol,1930,0,0.0,108.0,"[28, 10752, 18]",en,0.578592,81847,5.8,5.0
11479,The Lives of a Bengal Lancer,1935,0,0.0,109.0,"[12, 18]",en,0.40855,43898,6.1,8.0
11480,The Piano Tuner of Earthquakes,2005,0,27953.0,99.0,"[10749, 14, 18, 10402]",en,2.933613,44502,6.1,7.0
11481,A Dog's Breakfast,2007,120000,0.0,88.0,[35],en,9.17962,18632,5.9,24.0
11482,Dorian Blues,2004,0,0.0,88.0,"[35, 18]",en,2.288041,32444,6.3,8.0
11483,Come Early Morning,2006,6000000,0.0,97.0,"[18, 10749]",en,4.834354,7547,5.9,10.0
11484,Hot Rod,2007,0,14334401.0,88.0,"[28, 35]",en,6.117846,10074,6.3,317.0
11485,Stardust,2007,70000000,135560026.0,127.0,"[12, 14, 10749, 10751]",en,14.784525,2270,7.2,1215.0
11486,Murder Most Foul,1964,0,0.0,90.0,"[18, 53, 80, 9648, 35]",en,3.119101,757,6.7,22.0
11487,Who's Your Caddy?,2007,0,0.0,93.0,[35],en,1.197217,15581,3.8,18.0
11488,Skinwalkers,2006,0,0.0,110.0,"[14, 28, 27]",en,10.069946,14219,4.5,76.0
11489,The Simpsons Movie,2007,75000000,527068851.0,87.0,"[16, 35, 10751]",en,14.302911,35,6.9,2335.0
11490,I Know Who Killed Me,2007,12000000,9620399.0,105.0,"[80, 27, 9648, 53]",en,4.961439,5857,4.0,81.0
11491,No Reservations,2007,28000000,92601050.0,104.0,[35],en,9.672317,3638,6.1,336.0
11492,Underdog,2007,0,0.0,84.0,"[28, 12, 35, 10751]",en,7.674338,6589,4.7,171.0
11493,Charlie Bartlett,2008,12000000,0.0,97.0,"[35, 18]",en,6.135652,8669,6.5,228.0
11494,El cantante,2006,0,0.0,116.0,"[36, 18, 10402]",en,1.904593,15934,6.0,11.0
11495,The Bourne Ultimatum,2007,70000000,442824138.0,115.0,"[28, 18, 9648, 53]",en,18.173269,2503,7.3,2938.0
11496,Bratz,2007,0,0.0,110.0,[35],en,9.033651,14123,5.1,63.0
11497,Cruel Story of Youth,1960,0,0.0,96.0,"[18, 10749]",ja,1.374058,88527,6.1,10.0
11498,La Sierra,2005,0,0.0,84.0,[],es,0.298019,155386,7.5,4.0
11499,My Best Friend,2006,0,0.0,90.0,[35],fr,7.37236,4516,6.1,59.0
11500,You Kill Me,2007,4000000,2426851.0,90.0,"[35, 80, 53, 10749]",en,4.725299,8141,6.2,82.0
11501,Wild Tigers I Have Known,2006,0,0.0,88.0,"[18, 10749]",en,0.854778,59995,5.9,11.0
11502,Reincarnation,2005,0,0.0,96.0,[27],ja,4.693567,14217,5.8,34.0
11503,China Blue,2005,0,0.0,86.0,[99],en,0.517793,54546,5.3,5.0
11504,Tell No One,2006,0,0.0,131.0,"[18, 53, 80, 9648]",fr,10.239074,10795,7.4,350.0
11505,Man's Job,2007,0,0.0,103.0,[18],fi,0.845714,20163,7.0,7.0
11506,Morning Glory,1933,0,0.0,74.0,"[18, 10749]",en,1.376116,31777,5.7,10.0
11507,Czech Dream,2004,0,17393.0,90.0,"[80, 99]",cs,0.919556,33916,6.8,10.0
11508,12:08 East of Bucharest,2006,0,0.0,89.0,"[35, 18]",ro,1.764346,24159,6.5,22.0
11509,All the Way Boys,1972,0,0.0,106.0,"[12, 28, 35]",it,6.100067,1721,6.5,71.0
11510,Teachers,1984,0,0.0,107.0,"[35, 18]",en,2.275641,31601,5.7,20.0
11511,Jack the Giant Killer,1962,0,0.0,94.0,"[12, 14, 10751]",en,5.397223,25360,5.3,14.0
11512,If I Were You,2006,0,0.0,108.0,[35],pt,2.926799,34588,6.4,60.0
11513,The Manitou,1978,0,0.0,104.0,[27],en,1.664737,40060,5.9,16.0
11514,Miss Julie,1951,0,0.0,90.0,"[18, 10749]",sv,1.068448,18650,6.0,12.0
11515,Superbad,2007,20000000,121463226.0,113.0,[35],en,16.205105,8363,7.0,2152.0
11516,Arctic Tale,2007,0,0.0,86.0,"[99, 10751]",en,1.499028,4658,6.6,8.0
11517,Joshua,2007,0,719968.0,105.0,"[18, 53, 27]",en,6.941735,5956,5.9,76.0
11518,Talk to Me,2007,0,4778376.0,118.0,[18],en,7.960831,6535,7.1,36.0
11519,Princesses,2005,0,0.0,113.0,[18],es,2.923859,1127,6.9,24.0
11520,The Tripper,2006,0,0.0,93.0,[27],en,2.030435,9847,5.1,30.0
11521,Command Decision,1948,0,0.0,112.0,"[10752, 18]",en,0.803021,23861,6.5,6.0
11522,The Cave of the Yellow Dog,2005,0,0.0,93.0,"[99, 18]",mn,1.903911,1393,7.3,22.0
11523,Abraham,1994,10000000,0.0,175.0,[18],en,1.888149,2701,4.0,1.0
11524,The Young Lieutenant,2005,0,0.0,110.0,"[18, 80]",fr,1.316087,12455,6.0,17.0
11525,"Kill Baby, Kill",1966,0,0.0,85.0,"[27, 9648, 53]",it,2.230793,28049,6.6,38.0
11526,The War Tapes,2006,0,254190.0,97.0,[99],en,0.273694,23495,7.3,4.0
11527,Resurrecting the Champ,2007,0,0.0,112.0,[18],en,7.451281,13074,5.9,62.0
11528,American Pastime,2007,0,0.0,105.0,[18],en,0.612093,17274,8.3,2.0
11529,The Brice Man,2005,0,0.0,98.0,[35],fr,5.079756,17350,5.5,335.0
11530,Moliere,2007,0,0.0,115.0,"[10749, 18, 35]",fr,4.821828,21494,6.6,46.0
11531,Rush Hour 3,2007,140000000,258022233.0,91.0,"[28, 35, 80, 53]",en,9.718111,5174,6.1,801.0
11532,1991: The Year Punk Broke,1992,0,0.0,99.0,"[99, 10402]",en,1.682201,28742,7.0,11.0
11533,The Last Legion,2007,67000000,25303038.0,102.0,"[28, 12, 14, 10752]",en,8.920545,9703,5.0,210.0
11534,The Last Casino,2004,0,0.0,92.0,"[18, 35]",en,1.872955,22085,7.0,10.0
11535,Lady Chatterley,2006,0,0.0,167.0,"[18, 10749]",fr,1.963102,3542,5.9,20.0
11536,Under the Yum-Yum Tree,1963,0,0.0,110.0,"[35, 18, 10749]",en,0.83878,43750,6.0,6.0
11537,Balls of Fury,2007,0,41098065.0,90.0,"[35, 80]",en,5.325766,9750,5.0,164.0
11538,Sydney White,2007,16500000,13620075.0,108.0,[35],en,6.463883,10760,6.0,242.0
11539,The Kingdom,2007,70000000,86658558.0,110.0,"[53, 28, 18]",en,13.842333,4349,6.5,517.0
11540,Wind Chill,2007,6000000,0.0,91.0,"[18, 27, 53]",en,5.944181,14223,5.7,98.0
11541,Rocket Science,2007,0,0.0,101.0,"[35, 18]",en,3.563126,13068,6.3,60.0
11542,TerrorStorm: A History of Government-Sponsored Terrorism,2006,0,0.0,113.0,[99],en,0.563891,9561,6.2,8.0
11543,Daddy Day Camp,2007,6000000,18197398.0,89.0,"[35, 10751]",en,5.414213,14144,4.4,94.0
11544,The Invasion,2007,80000000,15071514.0,99.0,"[878, 53]",en,5.228837,4858,5.7,366.0
11545,War,2007,25000000,40452643.0,103.0,"[28, 53, 80]",en,12.077833,10431,6.0,422.0
11546,Illegal Tender,2007,0,3106835.0,108.0,"[18, 28, 53, 80]",en,1.689926,15156,7.6,15.0
11547,The Nanny Diaries,2007,20000000,47738099.0,106.0,"[35, 18, 10749]",en,6.764056,12435,6.1,335.0
11548,September Dawn,2007,11000000,0.0,110.0,"[18, 28, 36, 37, 10749]",en,1.676016,14877,5.0,16.0
11549,Halloween,2007,15000000,80253908.0,109.0,[27],en,11.607678,2082,5.9,510.0
11550,Death Sentence,2007,20000000,16974459.0,105.0,"[28, 80, 18, 53]",en,6.612175,11835,6.4,303.0
11551,2 Days in Paris,2007,0,19776159.0,96.0,"[35, 10749]",en,6.653254,1845,6.3,106.0
